High,Low,Close
3646.26,3644.7,3644.7
3644.87,3640.2,3640.36
3640.42,3636.03,3636.81
3638.73,3636.73,3638.27
3637.83,3631.91,3635.14
3635.92,3634.37,3635.65
3637.95,3635.77,3637.01
3636.63,3634.77,3635.15
3635.6,3634.67,3635.1
3636.68,3635.39,3636.43
3638.86,3636.66,3638.86
3639.23,3636.17,3636.56
3636.54,3635.57,3636.4
3636.6,3634.79,3635.28
3635.34,3632.71,3632.76
3635.39,3632.26,3635.39
3636.39,3635.01,3636.2
3637.06,3635.98,3636.47
3637.53,3636.26,3636.68
3637.22,3635.77,3636.95
3637.2,3636.21,3636.48
3637.21,3636.16,3636.29
3636.91,3635.61,3636.28
3636.36,3635.64,3636.01
3636.96,3635.97,3636.82
3637.4,3636.33,3636.63
3636.51,3635.25,3635.79
3636.32,3635.05,3636.22
3636.31,3635.59,3635.73
3636.78,3635.51,3636.7
3636.75,3635.56,3635.87
3636.78,3635.78,3636.5
3636.67,3635.99,3636.31
3636.66,3635.85,3636.43
3636.54,3635.77,3636.17
3636.98,3635.9,3636.76
3636.46,3635.41,3635.75
3635.76,3633.33,3633.93
3634.25,3632.33,3632.5
3633.44,3632.24,3633.4
3634.78,3633.17,3634.78
3634.74,3634.27,3634.27
3634.62,3632.52,3632.52
3632.75,3631.68,3631.83
3631.17,3627.81,3628.2
3628.8,3626.56,3627.2
3627.9,3627.21,3627.9
3628.48,3627.27,3627.96
3631.03,3628.96,3630.73
3632.96,3630.24,3632.82
3632.81,3627.42,3627.42
3628.12,3627.21,3627.83
3629.31,3627.56,3629.07
3630.69,3629.2,3630.69
3631.31,3630.51,3630.52
3631.79,3627.7,3631.28
3633.85,3631.19,3633.45
3634.25,3632.58,3633.1
3633.19,3630.85,3631.07
3631.83,3630.43,3631.45
3632.45,3631.05,3631.05
3631.39,3630.35,3630.35
3630.98,3630.26,3630.49
3631.24,3630.42,3630.56
3630.62,3626.95,3627.77
3627.77,3627.03,3627.46
3627.72,3626.6,3626.74
3629.84,3626.91,3629.47
3632.98,3629.27,3632.98
3633.84,3630.07,3630.07
3630.84,3629.27,3629.68
3630.54,3628.57,3630.44
3631.41,3630.06,3630.79
3630.92,3629.02,3629.79
3631.55,3629.77,3631.23
3631.05,3625.77,3625.77
3625.74,3622.65,3623.45
3625.4,3622.04,3625.01
3624.9,3622.07,3624.5
3625.26,3622.28,3624.04
3624.55,3623.48,3623.93
3623.96,3620.43,3620.43
3619.88,3618.06,3618.06
3621.61,3618.07,3621.61
3622.68,3620.57,3622.55
3625.2,3622.71,3624.22
3624.66,3623.62,3624.45
3628.99,3624.25,3628.16
3631.75,3628.72,3630.19
3630.23,3628.17,3628.76
3630.13,3628.99,3629.25
3630.54,3624.88,3630.54
3629.87,3623.19,3623.56
3623.29,3621.03,3622.68
3626.61,3622.41,3626.61
3626.64,3625.27,3625.54
3627.27,3625.88,3627.06
3626.93,3624.53,3624.74
3626.76,3624.83,3626.76
3628.65,3626.9,3628.29
3631.04,3628.3,3631.04
3631.36,3628.77,3629.14
3628.33,3627.48,3628.09
3630.39,3627.98,3630.38
3631.41,3630.59,3631.41
3632.48,3631.11,3631.11
3631.82,3630.81,3631.65
3631.67,3630.26,3630.41
3634.43,3630.8,3633.49
3635.36,3633.91,3634.74
3634.69,3633.0,3633.0
3634.21,3633.14,3633.31
3633.37,3632.7,3632.77
3632.63,3631.14,3631.56
3632.46,3629.97,3630.24
3630.7,3629.69,3630.54
3631.38,3630.51,3631.13
3632.1,3631.16,3631.8
3631.98,3631.45,3631.9
3632.32,3631.28,3632.03
3633.4,3632.23,3633.22
3634.38,3633.17,3634.3
3636.01,3634.19,3635.52
3635.79,3634.33,3635.52
3635.59,3634.95,3635.51
3635.46,3634.87,3635.04
3635.1,3634.0,3635.01
3636.64,3634.81,3636.0
3637.11,3635.65,3636.7
3636.78,3635.84,3635.84
3636.42,3635.4,3636.12
3636.51,3636.13,3636.37
3636.67,3636.01,3636.4
3636.63,3635.9,3636.33
3636.15,3635.26,3635.95
3636.52,3635.79,3636.43
3636.73,3636.17,3636.49
3636.74,3636.06,3636.68
3637.0,3636.27,3636.59
3636.97,3635.98,3636.36
3636.92,3636.28,3636.92
3636.89,3636.3,3636.66
3636.68,3636.11,3636.11
3637.04,3636.18,3636.77
3636.91,3636.23,3636.8
3636.49,3636.07,3636.28
3636.74,3636.15,3636.61
3636.95,3636.36,3636.95
3637.3,3636.7,3637.17
3637.41,3636.76,3637.09
3637.4,3636.61,3636.95
3636.85,3636.36,3636.55
3636.83,3636.01,3636.66
3637.16,3636.29,3637.16
3637.33,3636.74,3637.06
3637.29,3636.77,3636.86
3637.53,3636.92,3637.22
3637.91,3637.23,3637.69
3638.3,3637.42,3638.03
3638.76,3638.03,3638.56
3639.33,3638.36,3639.12
3639.4,3638.8,3639.23
3639.54,3638.65,3639.41
3640.51,3639.69,3640.06
3640.44,3639.38,3639.94
3640.25,3639.49,3639.49
3639.87,3638.94,3639.21
3639.68,3638.92,3639.47
3639.42,3638.52,3638.52
3639.18,3638.18,3639.18
3640.17,3639.18,3639.94
3639.95,3639.22,3639.23
3639.61,3639.07,3639.58
3640.14,3639.42,3639.61
3639.87,3639.07,3639.36
3641.53,3639.4,3641.13
3641.41,3640.7,3640.88
3641.27,3640.44,3641.04
3643.55,3641.43,3643.52
3645.56,3643.04,3645.56
3647.13,3645.49,3646.61
3647.18,3644.93,3645.15
3645.46,3644.6,3645.15
3645.71,3645.0,3645.56
3647.29,3645.46,3647.29
3648.64,3646.59,3647.63
3648.43,3647.38,3648.3
3648.19,3646.82,3646.82
3647.3,3646.63,3647.01
3647.43,3646.24,3646.55
3647.98,3646.46,3647.64
3649.1,3647.39,3648.1
3648.16,3644.32,3644.41
3639.57,3618.99,3621.85
3622.45,3610.65,3613.72
3618.02,3613.94,3618.02
3620.82,3617.64,3618.05
3620.1,3615.31,3620.1
3620.18,3618.32,3619.05
3618.65,3616.13,3616.89
3620.48,3616.32,3620.34
3620.45,3617.46,3617.46
3618.47,3616.21,3618.18
3618.15,3615.0,3616.5
3616.34,3610.72,3612.52
3612.95,3607.09,3608.41
3609.99,3608.27,3608.44
3610.04,3607.23,3610.04
3611.84,3608.68,3608.68
3612.15,3608.92,3612.15
3614.64,3612.1,3614.53
3614.99,3613.94,3614.43
3616.01,3614.26,3616.01
3617.48,3615.38,3615.71
3616.94,3615.9,3615.94
3616.1,3614.54,3614.77
3617.02,3614.72,3616.8
3617.06,3615.64,3616.03
3616.49,3615.57,3616.06
3616.65,3615.91,3615.95
3616.87,3615.87,3616.53
3617.11,3615.97,3617.11
3617.52,3613.09,3613.09
3613.47,3612.36,3612.92
3613.6,3612.55,3612.89
3613.53,3612.62,3612.96
3613.59,3612.42,3613.44
3614.03,3612.53,3612.53
3614.21,3612.5,3614.21
3614.95,3612.14,3612.54
3612.69,3612.06,3612.4
3612.45,3611.67,3612.14
3614.15,3612.03,3614.15
3616.49,3614.4,3616.28
3617.29,3615.99,3616.81
3616.65,3615.64,3615.65
3615.57,3614.53,3614.8
3616.04,3614.69,3615.9
3616.21,3614.89,3615.17
3615.59,3614.73,3614.97
3614.99,3614.61,3614.89
3616.05,3614.98,3615.7
3615.87,3612.39,3612.63
3613.82,3612.6,3613.51
3613.67,3611.76,3612.2
3613.71,3612.08,3613.71
3614.36,3613.48,3614.01
3614.07,3612.45,3613.11
3612.76,3611.61,3611.89
3613.08,3611.71,3612.86
3613.35,3612.46,3612.84
3613.37,3612.56,3612.63
3613.15,3612.48,3612.68
3612.79,3612.3,3612.47
3612.49,3611.16,3611.31
3611.38,3610.6,3610.66
3610.57,3609.58,3610.57
3610.67,3610.31,3610.42
3610.77,3608.98,3609.14
3609.45,3606.54,3606.86
3608.58,3606.57,3608.58
3610.05,3607.88,3609.7
3609.85,3609.18,3609.79
3610.57,3609.94,3610.55
3611.49,3610.53,3611.08
3611.83,3610.98,3611.76
3612.38,3611.64,3611.93
3612.36,3611.76,3612.14
3612.7,3611.05,3612.0
3612.28,3611.54,3611.76
3612.09,3611.05,3612.09
3612.03,3609.8,3610.56
3610.89,3609.76,3610.72
3613.41,3610.78,3612.86
3617.16,3613.34,3616.7
3620.13,3616.36,3619.9
3619.47,3615.75,3615.75
3615.75,3613.67,3613.86
3615.88,3613.97,3615.15
3619.39,3614.88,3617.45
3617.12,3611.58,3613.13
3614.05,3610.21,3614.05
3615.98,3614.05,3615.56
3616.1,3614.27,3614.27
3613.96,3612.26,3612.7
3612.61,3609.4,3609.88
3610.7,3608.39,3610.49
3612.57,3610.91,3611.24
3612.14,3611.09,3611.69
3613.98,3612.35,3612.35
3615.4,3612.91,3615.02
3616.73,3614.14,3614.83
3616.02,3614.44,3615.85
3615.97,3612.92,3612.92
3613.21,3609.85,3610.07
3609.34,3560.3,3560.94
3562.0,3555.33,3559.26
3558.77,3554.02,3555.34
3556.59,3550.16,3552.78
3556.61,3551.97,3556.61
3558.55,3555.3,3558.55
3566.77,3559.29,3566.77
3566.4,3562.98,3562.98
3563.91,3561.11,3563.75
3564.97,3562.81,3563.79
3564.13,3561.89,3562.5
3565.7,3562.56,3565.58
3565.46,3563.7,3564.0
3565.04,3559.73,3561.8
3562.67,3560.56,3560.56
3559.75,3557.75,3559.75
3559.6,3555.33,3555.98
3558.67,3555.17,3558.25
3558.25,3556.03,3556.96
3557.65,3556.64,3556.9
3557.94,3556.92,3557.59
3559.76,3557.92,3558.52
3558.61,3556.36,3556.36
3558.66,3556.44,3558.55
3559.99,3558.42,3559.39
3561.17,3559.03,3561.17
3561.69,3560.79,3561.69
3563.2,3561.47,3563.02
3564.36,3562.52,3563.34
3564.11,3562.37,3562.48
3563.35,3562.23,3563.27
3563.32,3559.26,3560.34
3561.59,3560.18,3561.59
3562.19,3560.68,3561.46
3562.08,3561.16,3561.98
3562.47,3560.74,3560.74
3561.57,3560.05,3560.72
3561.25,3560.52,3560.94
3560.93,3559.55,3560.6
3560.55,3559.78,3560.41
3560.38,3559.11,3559.29
3559.78,3558.73,3559.71
3559.5,3558.86,3559.33
3559.68,3558.54,3558.59
3559.51,3558.13,3558.13
3558.69,3557.81,3557.81
3559.13,3558.16,3559.13
3559.17,3557.21,3557.89
3558.31,3557.33,3557.86
3560.39,3557.75,3560.14
3561.54,3560.16,3560.99
3563.77,3560.77,3563.77
3564.96,3563.7,3564.62
3567.44,3564.84,3567.44
3569.11,3567.44,3568.72
3569.13,3567.79,3567.79
3567.65,3566.46,3566.82
3567.53,3566.02,3566.03
3566.71,3565.87,3566.65
3567.66,3565.1,3565.52
3565.93,3564.96,3565.11
3565.01,3563.97,3564.18
3564.37,3563.62,3563.84
3564.35,3563.65,3564.35
3565.06,3563.96,3565.06
3565.45,3564.92,3565.45
3567.95,3565.22,3565.49
3565.76,3563.98,3565.31
3566.3,3564.84,3566.3
3566.39,3565.51,3565.87
3566.89,3565.71,3566.89
3569.2,3566.71,3569.2
3570.75,3569.13,3570.75
3574.25,3570.8,3574.23
3575.45,3574.49,3575.13
3575.02,3573.14,3573.51
3574.38,3573.25,3574.38
3574.77,3572.78,3572.78
3573.13,3571.42,3572.06
3571.67,3567.9,3568.26
3575.07,3568.43,3575.07
3579.21,3575.76,3577.15
3577.87,3576.22,3576.84
3576.33,3573.3,3573.61
3574.51,3572.95,3574.51
3579.43,3575.11,3579.43
3580.66,3578.84,3580.66
3583.28,3579.64,3582.55
3588.08,3582.03,3587.13
3587.93,3584.62,3584.93
3585.37,3584.0,3584.13
3584.05,3581.27,3581.27
3584.04,3580.75,3582.87
3584.13,3582.03,3582.13
3581.5,3579.76,3581.5
3582.13,3579.3,3579.3
3579.73,3578.6,3579.06
3579.59,3578.32,3578.38
3579.0,3577.74,3579.0
3579.09,3576.45,3576.85
3577.77,3576.78,3577.19
3577.6,3570.17,3570.17
3595.26,3572.19,3593.54
3597.34,3594.34,3596.54
3596.99,3593.77,3593.8
3594.8,3593.17,3594.8
3595.88,3588.68,3589.46
3589.88,3586.96,3589.88
3590.24,3589.08,3590.24
3593.26,3590.72,3593.26
3593.39,3588.7,3589.4
3590.98,3588.35,3588.45
3589.78,3588.45,3589.48
3590.84,3589.71,3589.94
3590.2,3586.86,3587.71
3591.07,3587.56,3590.6
3592.32,3590.96,3592.17
3593.08,3592.29,3592.94
3593.34,3592.58,3593.34
3594.37,3592.94,3594.37
3594.26,3591.8,3592.98
3593.64,3591.98,3593.56
3594.16,3592.57,3593.06
3593.23,3590.28,3590.28
3590.54,3589.1,3589.1
3589.98,3588.66,3589.18
3590.16,3589.2,3589.48
3590.03,3588.21,3588.73
3588.83,3587.12,3588.73
3589.86,3588.62,3589.64
3590.88,3589.74,3590.88
3590.85,3590.0,3590.51
3591.04,3590.42,3590.92
3591.02,3589.98,3589.98
3590.15,3587.7,3587.72
3587.89,3587.06,3587.31
3589.27,3587.06,3588.94
3589.34,3587.86,3588.87
3589.15,3587.93,3588.73
3588.98,3583.35,3583.71
3584.99,3581.33,3582.74
3583.39,3580.11,3582.69
3584.76,3580.75,3584.66
3584.49,3581.79,3583.26
3583.46,3582.17,3582.21
3583.93,3582.08,3583.93
3587.37,3583.23,3587.37
3588.55,3586.4,3588.34
3588.1,3587.34,3587.96
3588.07,3587.13,3587.53
3587.54,3583.87,3583.87
3583.74,3581.23,3582.79
3584.42,3582.67,3584.14
3584.79,3583.96,3584.79
3584.87,3584.1,3584.34
3585.39,3584.49,3585.25
3588.99,3585.16,3588.99
3589.53,3587.0,3587.24
3587.27,3585.13,3585.13
3586.09,3584.71,3586.09
3586.47,3585.08,3585.08
3586.37,3585.27,3586.15
3588.46,3586.49,3588.46
3590.78,3588.08,3590.6
3591.26,3589.42,3589.73
3589.55,3588.66,3589.44
3590.9,3589.14,3590.39
3591.38,3590.33,3591.38
3592.08,3589.27,3590.23
3592.13,3590.51,3592.13
3593.5,3591.9,3593.06
3593.06,3592.45,3592.56
3593.16,3592.21,3592.21
3592.42,3590.0,3590.87
3591.86,3590.76,3591.68
3594.91,3591.59,3594.88
3595.83,3594.2,3595.24
3595.64,3593.74,3593.77
3594.5,3593.77,3593.95
3593.94,3591.31,3592.7
3592.54,3590.91,3592.17
3592.87,3591.07,3592.87
3593.3,3592.16,3593.3
3593.63,3591.9,3592.83
3593.37,3591.53,3591.53
3592.27,3590.2,3592.27
3594.11,3590.67,3592.53
3591.92,3588.73,3589.42
3588.97,3585.81,3588.79
3591.82,3588.59,3590.87
3590.8,3588.85,3588.85
3590.23,3588.55,3589.92
3591.17,3588.82,3589.56
3591.9,3588.87,3591.25
3591.27,3590.21,3591.01
3591.72,3589.43,3591.45
3592.44,3591.2,3591.78
3591.64,3589.79,3589.79
3591.85,3589.97,3590.87
3593.7,3591.38,3593.7
3595.51,3592.71,3594.61
3594.14,3591.36,3592.01
3592.01,3589.51,3590.92
3593.22,3590.88,3593.22
3603.17,3593.16,3602.66
3609.06,3602.94,3609.06
3608.87,3607.16,3608.62
3609.27,3606.89,3607.99
3607.94,3606.8,3607.44
3608.37,3604.61,3604.61
3605.92,3604.09,3605.92
3607.28,3604.94,3604.94
3606.46,3605.22,3605.73
3608.28,3606.25,3607.8
3611.05,3608.41,3609.55
3611.72,3609.13,3610.88
3612.37,3609.13,3609.59
3610.62,3608.85,3610.08
3610.27,3608.25,3608.91
3609.26,3607.06,3607.53
3609.6,3607.99,3609.6
3610.11,3608.42,3608.88
3609.79,3608.47,3609.79
3611.17,3609.57,3611.07
3610.95,3609.32,3610.01
3610.0,3607.96,3608.62
3609.26,3608.36,3609.1
3609.3,3608.51,3609.0
3609.22,3604.48,3604.81
3605.22,3604.65,3605.22
3605.27,3600.43,3601.66
3602.86,3601.96,3602.81
3603.47,3599.83,3599.83
3600.8,3598.9,3599.56
3600.64,3597.65,3598.88
3600.13,3598.53,3600.12
3601.83,3599.95,3601.83
3603.24,3601.58,3602.96
3607.0,3603.72,3605.25
3605.13,3599.29,3599.29
3603.64,3597.63,3599.14
3598.66,3596.08,3596.83
3596.95,3596.13,3596.48
3597.01,3596.04,3596.54
3597.55,3596.45,3597.26
3597.82,3596.54,3596.69
3597.8,3596.69,3597.61
3597.71,3594.15,3595.04
3595.18,3594.28,3594.51
3595.01,3593.58,3593.58
3593.98,3592.67,3593.19
3593.51,3593.04,3593.2
3593.54,3592.62,3592.98
3593.0,3589.31,3589.49
3590.13,3589.47,3590.03
3590.49,3589.5,3589.93
3591.95,3590.44,3591.77
3592.07,3591.29,3591.3
3592.53,3591.55,3592.14
3592.6,3591.71,3591.95
3592.51,3591.61,3592.51
3592.75,3591.85,3592.02
3593.05,3592.17,3592.79
3593.62,3592.5,3593.62
3594.08,3593.23,3593.96
3594.38,3593.64,3594.11
3594.92,3593.99,3594.92
3594.81,3593.34,3593.71
3594.88,3593.76,3594.1
3594.39,3593.48,3594.2
3594.32,3593.0,3593.65
3593.7,3592.61,3593.59
3593.61,3592.69,3592.69
3594.06,3592.82,3594.06
3594.9,3593.97,3594.9
3595.19,3590.83,3591.31
3593.09,3591.29,3593.08
3595.22,3592.79,3594.98
3595.23,3593.92,3594.33
3596.22,3594.21,3596.22
3595.93,3594.76,3594.76
3596.65,3594.62,3596.65
3597.09,3595.87,3596.47
3596.64,3595.4,3596.58
3597.28,3596.39,3596.85
3597.82,3595.76,3597.82
3597.81,3596.48,3597.07
3597.06,3584.5,3584.5
3589.65,3575.4,3586.01
3588.14,3584.96,3584.96
3586.27,3576.71,3576.71
3581.66,3574.77,3576.86
3580.1,3575.65,3579.81
3579.75,3576.22,3576.33
3576.14,3566.87,3570.06
3571.75,3570.12,3571.67
3572.91,3568.36,3568.36
3568.06,3564.83,3564.99
3565.83,3555.66,3559.16
3562.12,3559.18,3561.36
3563.01,3555.91,3563.01
3563.52,3560.93,3562.32
3568.18,3560.34,3567.54
3567.4,3562.08,3562.08
3560.85,3554.04,3555.56
3555.6,3550.8,3550.8
3550.24,3516.13,3521.42
3520.96,3515.07,3515.64
3520.63,3515.46,3520.63
3527.25,3520.97,3525.08
3523.78,3522.17,3523.09
3523.38,3520.74,3521.73
3522.08,3519.58,3520.53
3522.09,3520.01,3521.43
3524.91,3520.19,3524.82
3525.33,3523.54,3525.33
3529.63,3525.68,3529.06
3529.95,3528.2,3528.22
3529.39,3525.69,3525.82
3529.06,3526.11,3527.69
3527.31,3526.01,3526.18
3527.6,3526.05,3527.28
3529.36,3527.71,3527.92
3530.16,3527.61,3529.84
3533.6,3529.71,3533.6
3533.65,3532.38,3533.31
3536.66,3533.13,3536.2
3537.82,3533.3,3533.68
3535.74,3533.91,3535.7
3536.6,3535.15,3535.81
3535.35,3531.47,3532.25
3532.17,3531.02,3531.77
3532.81,3531.56,3532.32
3533.22,3532.31,3532.38
3535.67,3532.33,3535.67
3536.01,3534.17,3534.41
3534.27,3531.34,3532.31
3532.59,3531.12,3531.92
3531.83,3530.75,3530.93
3533.16,3531.33,3532.85
3533.57,3532.36,3533.04
3534.07,3531.89,3532.68
3533.08,3532.04,3532.49
3532.99,3532.08,3532.78
3532.81,3530.89,3530.89
3530.7,3529.01,3529.64
3530.17,3524.1,3524.1
3525.62,3523.3,3525.62
3526.2,3524.66,3524.86
3525.12,3523.07,3525.11
3525.24,3520.6,3520.6
3521.48,3519.94,3520.35
3522.78,3520.0,3522.78
3523.52,3521.93,3523.07
3524.39,3522.03,3523.99
3526.03,3523.37,3526.03
3527.54,3526.07,3527.04
3529.63,3527.12,3529.34
3529.83,3529.18,3529.6
3529.81,3528.07,3528.74
3531.47,3528.64,3530.33
3531.07,3529.46,3529.91
3530.22,3529.34,3530.17
3533.46,3530.22,3533.38
3533.6,3531.57,3531.57
3531.91,3531.13,3531.4
3531.72,3529.09,3531.72
3534.04,3531.59,3534.04
3535.0,3533.81,3534.85
3534.76,3533.17,3533.27
3534.75,3533.22,3534.45
3534.88,3533.66,3534.19
3534.18,3532.57,3533.46
3533.56,3532.5,3533.14
3533.09,3532.02,3532.88
3535.73,3532.77,3535.6
3535.6,3532.44,3533.43
3534.06,3531.56,3531.56
3532.22,3529.93,3532.22
3532.3,3531.19,3532.2
3532.19,3530.78,3531.4
3532.08,3531.35,3532.08
3532.74,3531.6,3532.74
3533.58,3532.66,3533.37
3533.36,3531.55,3532.1
3532.68,3531.27,3532.68
3533.0,3531.71,3532.69
3532.72,3530.21,3531.6
3532.57,3531.44,3531.66
3531.95,3528.88,3529.03
3527.17,3522.61,3523.47
3524.05,3521.89,3523.35
3528.43,3523.92,3528.43
3529.3,3527.23,3527.23
3533.4,3526.85,3533.4
3535.6,3533.32,3533.65
3535.12,3531.01,3531.01
3531.39,3529.78,3530.26
3530.26,3527.78,3530.26
3534.45,3530.74,3532.05
3533.84,3532.03,3533.0
3537.33,3533.28,3536.17
3538.85,3534.75,3538.37
3540.65,3538.02,3540.02
3545.85,3540.83,3545.13
3545.0,3543.91,3544.28
3544.67,3543.63,3544.04
3544.73,3543.91,3544.31
3549.28,3544.78,3549.21
3550.83,3543.75,3543.75
3546.05,3541.97,3545.17
3546.66,3543.88,3544.47
3544.57,3539.13,3539.13
3539.61,3536.86,3536.86
3539.09,3536.79,3538.77
3541.21,3538.57,3539.7
3539.6,3535.26,3535.32
3536.22,3532.83,3533.9
3534.01,3530.96,3531.79
3534.29,3532.44,3533.82
3536.69,3533.93,3536.56
3536.97,3536.01,3536.27
3539.79,3536.53,3539.62
3539.66,3537.01,3537.38
3539.44,3537.34,3538.24
3539.04,3537.05,3537.05
3537.95,3536.15,3537.68
3537.98,3537.4,3537.88
3538.34,3535.49,3535.49
3535.81,3534.43,3534.43
3534.13,3531.58,3532.66
3534.17,3532.17,3533.06
3534.15,3532.53,3533.54
3534.35,3533.56,3534.13
3534.64,3532.97,3532.97
3532.87,3528.92,3528.99
3532.79,3529.11,3532.79
3533.09,3532.12,3532.59
3534.49,3532.62,3533.76
3535.14,3533.89,3535.14
3535.32,3534.13,3534.4
3534.11,3532.8,3532.8
3533.41,3532.06,3533.41
3533.95,3532.81,3533.32
3533.6,3531.61,3532.12
3532.8,3531.59,3532.45
3535.26,3532.68,3534.93
3534.9,3533.65,3534.61
3535.06,3534.35,3534.43
3534.69,3532.7,3533.28
3535.9,3533.54,3535.9
3539.66,3536.07,3539.66
3540.68,3538.61,3538.64
3539.84,3538.35,3539.71
3539.57,3538.73,3539.5
3541.25,3539.6,3540.87
3541.23,3539.8,3540.1
3541.25,3540.19,3541.05
3541.68,3540.17,3540.55
3539.97,3539.15,3539.59
3540.75,3539.39,3540.75
3542.23,3540.88,3542.23
3543.01,3542.12,3542.88
3542.92,3541.83,3542.64
3542.85,3542.18,3542.46
3542.83,3541.08,3542.66
3544.17,3542.47,3542.47
3543.14,3542.14,3542.93
3543.11,3539.15,3539.15
3539.92,3539.3,3539.52
3539.19,3537.69,3538.0
3539.83,3537.77,3539.38
3540.84,3539.33,3540.02
3541.2,3539.5,3541.2
3542.57,3541.03,3542.28
3542.82,3542.01,3542.16
3542.96,3542.08,3542.48
3542.3,3540.63,3542.08
3542.29,3540.81,3540.93
3541.02,3539.43,3540.24
3540.33,3538.32,3539.18
3540.77,3539.49,3540.33
3541.24,3540.53,3540.7
3541.33,3540.54,3541.2
3541.7,3540.74,3540.74
3541.15,3540.15,3541.15
3542.68,3540.49,3542.68
3544.97,3542.7,3544.12
3544.71,3543.4,3543.4
3546.24,3544.48,3546.24
3548.53,3546.08,3548.26
3550.64,3548.63,3550.23
3550.86,3548.3,3549.24
3549.29,3548.21,3548.49
3548.39,3546.74,3547.52
3548.45,3547.44,3548.36
3553.16,3549.33,3550.27
3549.95,3543.97,3544.73
3545.54,3543.61,3545.35
3546.64,3545.11,3546.39
3548.64,3545.58,3548.03
3548.85,3546.72,3546.72
3548.88,3545.49,3545.49
3543.92,3540.78,3540.82
3540.97,3538.17,3538.28
3538.09,3529.39,3530.65
3532.3,3526.44,3526.44
3529.03,3526.37,3527.59
3531.66,3528.51,3530.97
3533.11,3530.67,3532.68
3546.45,3532.72,3545.92
3546.08,3544.09,3544.93
3544.73,3542.12,3543.89
3546.58,3542.16,3546.19
3548.03,3544.96,3548.03
3549.32,3545.08,3545.08
3548.44,3543.51,3547.87
3547.84,3544.16,3544.16
3548.59,3544.58,3547.91
3549.72,3547.78,3548.29
3551.5,3547.56,3550.28
3551.63,3549.43,3551.1
3557.57,3551.29,3557.21
3557.4,3554.99,3555.35
3555.42,3553.87,3553.91
3557.35,3553.35,3557.33
3557.91,3555.89,3556.79
3556.08,3553.28,3553.53
3555.45,3553.44,3555.45
3556.53,3554.76,3555.97
3555.94,3554.79,3555.5
3555.22,3552.42,3553.54
3554.47,3552.82,3554.25
3554.52,3553.14,3553.67
3557.71,3553.7,3556.32
3557.23,3556.11,3556.11
3558.16,3556.24,3557.56
3559.41,3557.23,3558.67
3559.06,3558.01,3558.03
3559.52,3558.08,3559.11
3560.72,3559.15,3560.67
3562.61,3561.19,3561.89
3563.39,3561.06,3562.85
3565.12,3562.89,3563.34
3563.29,3562.26,3562.69
3563.88,3562.57,3563.88
3563.67,3562.09,3562.09
3562.38,3561.75,3561.98
3564.92,3562.22,3564.63
3565.18,3563.68,3564.94
3566.18,3564.76,3566.1
3566.15,3563.93,3564.43
3564.76,3563.32,3563.87
3563.89,3563.16,3563.75
3563.67,3561.6,3561.94
3561.84,3560.01,3560.43
3561.04,3560.13,3560.42
3560.08,3559.07,3559.27
3560.05,3558.51,3559.35
3561.41,3559.51,3561.41
3562.31,3561.1,3562.12
3564.48,3562.17,3564.48
3565.25,3564.11,3564.11
3565.13,3564.32,3564.94
3566.47,3564.8,3566.47
3567.65,3566.03,3566.13
3567.84,3566.3,3567.84
3568.58,3566.71,3566.86
3566.59,3565.16,3565.27
3565.42,3563.36,3563.75
3565.02,3563.8,3564.6
3566.26,3564.0,3566.26
3566.98,3564.96,3565.15
3565.37,3564.12,3564.67
3565.7,3564.62,3565.3
3566.21,3565.04,3565.8
3566.59,3565.84,3566.42
3566.54,3563.85,3563.85
3566.42,3564.01,3566.2
3566.34,3564.84,3565.53
3566.74,3565.73,3566.74
3567.82,3566.72,3567.13
3568.02,3567.4,3567.79
3568.01,3566.33,3568.01
3568.59,3566.81,3567.28
3567.74,3566.68,3567.03
3568.27,3566.83,3568.14
3569.87,3567.81,3569.67
3570.54,3568.59,3569.2
3569.3,3566.89,3567.19
3567.35,3563.82,3564.46
3566.42,3563.03,3566.42
3568.74,3566.6,3568.74
3569.2,3566.69,3566.92
3572.97,3566.38,3572.82
3573.03,3566.65,3566.65
3566.17,3561.78,3564.35
3565.12,3563.3,3564.43
3564.56,3555.15,3555.15
3556.88,3554.49,3556.88
3558.0,3549.99,3549.99
3555.85,3550.51,3555.79
3556.03,3554.16,3556.03
3560.91,3554.15,3560.52
3564.09,3559.92,3562.8
3562.49,3560.48,3561.57
3568.43,3561.45,3567.04
3568.24,3565.19,3565.24
3567.24,3565.23,3566.44
3572.44,3565.95,3571.84
3575.61,3572.69,3573.76
3578.0,3573.21,3578.0
3590.22,3577.98,3590.22
3598.0,3590.11,3598.0
3610.06,3600.3,3606.78
3608.95,3606.84,3608.4
3610.32,3606.01,3610.32
3612.38,3609.16,3609.79
3611.32,3609.17,3611.22
3613.81,3611.03,3612.64
3611.67,3608.35,3609.58
3609.97,3607.59,3608.07
3608.31,3606.93,3608.05
3609.44,3606.82,3608.73
3614.66,3609.05,3613.96
3624.86,3614.53,3624.25
3623.88,3620.58,3620.77
3622.71,3620.47,3621.44
3628.49,3621.07,3628.49
3637.73,3627.27,3637.06
3635.73,3630.59,3631.4
3631.63,3628.35,3629.26
3630.53,3627.53,3630.04
3640.93,3630.69,3636.56
3635.67,3633.0,3633.21
3632.93,3627.42,3627.42
3635.51,3627.61,3632.51
